['+0.01', '+0.95', '+0.51', '+0.45', '-0.01', '-0.07', '+0.00', '+0.00', 1]
['-0.37', '+0.77', '-0.59', '-0.70', '-0.29', '-0.06', '+0.00', '+0.00', 2]
['-0.38', '+0.76', '-0.57', '-0.66', '-0.29', '-0.06', '+0.00', '+0.00', 2]
['-0.38', '+0.75', '-0.54', '-0.66', '-0.29', '-0.05', '+0.00', '+0.00', 2]
['-0.39', '+0.74', '-0.53', '-0.64', '-0.30', '-0.06', '+0.00', '+0.00', 2]
['-0.39', '+0.73', '-0.51', '-0.64', '-0.30', '-0.05', '+0.00', '+0.00', 2]
['-0.40', '+0.72', '-0.47', '-0.64', '-0.30', '-0.03', '+0.00', '+0.00', 2]
['-0.40', '+0.71', '-0.45', '-0.61', '-0.30', '-0.03', '+0.00', '+0.00', 2]
['-0.41', '+0.70', '-0.43', '-0.57', '-0.30', '-0.04', '+0.00', '+0.00', 2]
['-0.41', '+0.69', '-0.43', '-0.60', '-0.31', '-0.04', '+0.00', '+0.00', 0]
['-0.42', '+0.68', '-0.42', '-0.59', '-0.31', '-0.05', '+0.00', '+0.00', 2]
['-0.42', '+0.67', '-0.41', '-0.57', '-0.31', '-0.06', '+0.00', '+0.00', 2]
['-0.43', '+0.67', '-0.39', '-0.56', '-0.32', '-0.06', '+0.00', '+0.00', 2]
['-0.43', '+0.66', '-0.36', '-0.53', '-0.32', '-0.06', '+0.00', '+0.00', 2]
['-0.43', '+0.65', '-0.33', '-0.51', '-0.32', '-0.05', '+0.00', '+0.00', 2]
['-0.43', '+0.64', '-0.30', '-0.49', '-0.32', '-0.04', '+0.00', '+0.00', 2]
['-0.44', '+0.63', '-0.30', '-0.52', '-0.33', '-0.04', '+0.00', '+0.00', 0]
['-0.44', '+0.63', '-0.29', '-0.51', '-0.33', '-0.05', '+0.00', '+0.00', 2]
['-0.44', '+0.62', '-0.25', '-0.47', '-0.33', '-0.04', '+0.00', '+0.00', 2]
['-0.45', '+0.61', '-0.25', '-0.50', '-0.33', '-0.04', '+0.00', '+0.00', 0]
['-0.45', '+0.61', '-0.23', '-0.49', '-0.33', '-0.04', '+0.00', '+0.00', 2]
['-0.45', '+0.60', '-0.21', '-0.46', '-0.34', '-0.05', '+0.00', '+0.00', 2]
['-0.45', '+0.59', '-0.20', '-0.45', '-0.34', '-0.06', '+0.00', '+0.00', 2]
['-0.45', '+0.58', '-0.17', '-0.45', '-0.34', '-0.05', '+0.00', '+0.00', 2]
['-0.46', '+0.58', '-0.15', '-0.43', '-0.34', '-0.05', '+0.00', '+0.00', 2]
['-0.46', '+0.57', '-0.15', '-0.45', '-0.35', '-0.05', '+0.00', '+0.00', 0]
['-0.46', '+0.57', '-0.11', '-0.42', '-0.35', '-0.05', '+0.00', '+0.00', 2]
['-0.46', '+0.56', '-0.08', '-0.39', '-0.35', '-0.05', '+0.00', '+0.00', 2]
['-0.46', '+0.55', '-0.09', '-0.42', '-0.35', '-0.01', '+0.00', '+0.00', 1]
['-0.46', '+0.55', '-0.08', '-0.41', '-0.35', '-0.02', '+0.00', '+0.00', 2]
['-0.46', '+0.54', '-0.06', '-0.41', '-0.35', '-0.01', '+0.00', '+0.00', 2]
['-0.46', '+0.54', '-0.02', '-0.38', '-0.35', '-0.00', '+0.00', '+0.00', 2]
['-0.46', '+0.53', '-0.03', '-0.41', '-0.35', '+0.05', '+0.00', '+0.00', 1]
['-0.46', '+0.52', '-0.01', '-0.37', '-0.35', '+0.03', '+0.00', '+0.00', 2]
['-0.46', '+0.52', '+0.01', '-0.35', '-0.35', '+0.03', '+0.00', '+0.00', 2]
['-0.46', '+0.51', '+0.01', '-0.38', '-0.35', '+0.03', '+0.00', '+0.00', 0]
['-0.46', '+0.51', '+0.04', '-0.38', '-0.34', '+0.04', '+0.00', '+0.00', 2]
['-0.46', '+0.50', '+0.09', '-0.35', '-0.34', '+0.06', '+0.00', '+0.00', 2]
['-0.46', '+0.50', '+0.09', '-0.37', '-0.34', '+0.06', '+0.00', '+0.00', 0]
['-0.46', '+0.49', '+0.11', '-0.38', '-0.33', '+0.07', '+0.00', '+0.00', 2]
['-0.46', '+0.48', '+0.12', '-0.37', '-0.33', '+0.06', '+0.00', '+0.00', 2]
['-0.46', '+0.48', '+0.14', '-0.37', '-0.33', '+0.07', '+0.00', '+0.00', 2]
['-0.45', '+0.47', '+0.14', '-0.37', '-0.33', '+0.06', '+0.00', '+0.00', 2]
['-0.45', '+0.47', '+0.17', '-0.34', '-0.32', '+0.05', '+0.00', '+0.00', 2]
['-0.45', '+0.46', '+0.16', '-0.37', '-0.32', '+0.09', '+0.00', '+0.00', 1]
['-0.45', '+0.46', '+0.18', '-0.35', '-0.31', '+0.10', '+0.00', '+0.00', 2]
['-0.45', '+0.45', '+0.18', '-0.35', '-0.31', '+0.08', '+0.00', '+0.00', 2]
['-0.45', '+0.45', '+0.20', '-0.31', '-0.30', '+0.08', '+0.00', '+0.00', 2]
['-0.44', '+0.44', '+0.19', '-0.34', '-0.30', '+0.12', '+0.00', '+0.00', 1]
['-0.44', '+0.44', '+0.23', '-0.31', '-0.29', '+0.13', '+0.00', '+0.00', 2]
['-0.44', '+0.43', '+0.24', '-0.28', '-0.29', '+0.12', '+0.00', '+0.00', 2]
['-0.44', '+0.43', '+0.24', '-0.31', '-0.28', '+0.12', '+0.00', '+0.00', 0]
['-0.43', '+0.42', '+0.26', '-0.30', '-0.27', '+0.13', '+0.00', '+0.00', 2]
['-0.43', '+0.42', '+0.30', '-0.27', '-0.27', '+0.14', '+0.00', '+0.00', 2]
['-0.43', '+0.42', '+0.30', '-0.30', '-0.26', '+0.14', '+0.00', '+0.00', 0]
['-0.42', '+0.41', '+0.33', '-0.27', '-0.25', '+0.15', '+0.00', '+0.00', 2]
['-0.42', '+0.41', '+0.33', '-0.29', '-0.25', '+0.15', '+0.00', '+0.00', 0]
['-0.42', '+0.40', '+0.36', '-0.27', '-0.24', '+0.15', '+0.00', '+0.00', 2]
['-0.41', '+0.40', '+0.36', '-0.30', '-0.23', '+0.15', '+0.00', '+0.00', 0]
['-0.41', '+0.39', '+0.38', '-0.27', '-0.22', '+0.15', '+0.00', '+0.00', 2]
['-0.41', '+0.39', '+0.38', '-0.30', '-0.22', '+0.15', '+0.00', '+0.00', 0]
['-0.40', '+0.39', '+0.40', '-0.26', '-0.21', '+0.15', '+0.00', '+0.00', 2]
['-0.40', '+0.38', '+0.39', '-0.28', '-0.20', '+0.20', '+0.00', '+0.00', 1]
['-0.39', '+0.38', '+0.40', '-0.27', '-0.19', '+0.20', '+0.00', '+0.00', 2]
['-0.39', '+0.37', '+0.40', '-0.27', '-0.18', '+0.19', '+0.00', '+0.00', 2]
['-0.38', '+0.37', '+0.41', '-0.26', '-0.17', '+0.19', '+0.00', '+0.00', 2]
['-0.38', '+0.37', '+0.41', '-0.29', '-0.16', '+0.19', '+0.00', '+0.00', 0]
['-0.38', '+0.36', '+0.44', '-0.27', '-0.15', '+0.20', '+0.00', '+0.00', 2]
['-0.37', '+0.36', '+0.46', '-0.23', '-0.14', '+0.20', '+0.00', '+0.00', 2]
['-0.37', '+0.35', '+0.46', '-0.25', '-0.13', '+0.20', '+0.00', '+0.00', 0]
['-0.36', '+0.35', '+0.46', '-0.28', '-0.12', '+0.20', '+0.00', '+0.00', 0]
['-0.36', '+0.35', '+0.47', '-0.25', '-0.11', '+0.21', '+0.00', '+0.00', 2]
['-0.35', '+0.34', '+0.46', '-0.24', '-0.10', '+0.20', '+0.00', '+0.00', 2]
['-0.35', '+0.34', '+0.46', '-0.27', '-0.09', '+0.20', '+0.00', '+0.00', 0]
['-0.34', '+0.34', '+0.47', '-0.24', '-0.08', '+0.20', '+0.00', '+0.00', 2]
['-0.34', '+0.33', '+0.47', '-0.27', '-0.07', '+0.20', '+0.00', '+0.00', 0]
['-0.33', '+0.33', '+0.49', '-0.27', '-0.06', '+0.21', '+0.00', '+0.00', 2]
['-0.33', '+0.32', '+0.50', '-0.26', '-0.05', '+0.22', '+0.00', '+0.00', 2]
['-0.32', '+0.32', '+0.51', '-0.26', '-0.04', '+0.23', '+0.00', '+0.00', 2]
['-0.32', '+0.32', '+0.50', '-0.22', '-0.03', '+0.21', '+0.00', '+0.00', 2]
['-0.31', '+0.31', '+0.50', '-0.25', '-0.02', '+0.21', '+0.00', '+0.00', 0]
['-0.31', '+0.31', '+0.50', '-0.23', '-0.00', '+0.22', '+0.00', '+0.00', 2]
['-0.30', '+0.31', '+0.50', '-0.26', '+0.01', '+0.22', '+0.00', '+0.00', 0]
['-0.30', '+0.30', '+0.51', '-0.22', '+0.02', '+0.23', '+0.00', '+0.00', 2]
['-0.29', '+0.30', '+0.52', '-0.25', '+0.03', '+0.19', '+0.00', '+0.00', 3]
['-0.29', '+0.29', '+0.53', '-0.23', '+0.04', '+0.20', '+0.00', '+0.00', 2]
['-0.28', '+0.29', '+0.53', '-0.25', '+0.05', '+0.20', '+0.00', '+0.00', 0]
['-0.28', '+0.29', '+0.54', '-0.24', '+0.06', '+0.22', '+0.00', '+0.00', 2]
['-0.27', '+0.28', '+0.54', '-0.24', '+0.07', '+0.21', '+0.00', '+0.00', 2]
['-0.26', '+0.28', '+0.54', '-0.22', '+0.08', '+0.22', '+0.00', '+0.00', 2]
['-0.26', '+0.28', '+0.55', '-0.25', '+0.09', '+0.17', '+0.00', '+0.00', 3]
['-0.25', '+0.27', '+0.56', '-0.23', '+0.10', '+0.18', '+0.00', '+0.00', 2]
['-0.25', '+0.27', '+0.56', '-0.26', '+0.11', '+0.18', '+0.00', '+0.00', 0]
['-0.24', '+0.27', '+0.54', '-0.23', '+0.12', '+0.17', '+0.00', '+0.00', 2]
['-0.24', '+0.26', '+0.54', '-0.26', '+0.12', '+0.17', '+0.00', '+0.00', 0]
['-0.23', '+0.26', '+0.53', '-0.24', '+0.13', '+0.17', '+0.00', '+0.00', 2]
['-0.23', '+0.26', '+0.51', '-0.22', '+0.14', '+0.17', '+0.00', '+0.00', 2]
['-0.22', '+0.25', '+0.51', '-0.24', '+0.15', '+0.17', '+0.00', '+0.00', 0]
['-0.22', '+0.25', '+0.51', '-0.21', '+0.16', '+0.18', '+0.00', '+0.00', 2]
['-0.21', '+0.24', '+0.52', '-0.24', '+0.17', '+0.15', '+0.00', '+0.00', 3]
['-0.21', '+0.24', '+0.50', '-0.20', '+0.17', '+0.14', '+0.00', '+0.00', 2]
['-0.20', '+0.24', '+0.50', '-0.23', '+0.18', '+0.14', '+0.00', '+0.00', 0]
['-0.20', '+0.24', '+0.50', '-0.20', '+0.19', '+0.15', '+0.00', '+0.00', 2]
['-0.19', '+0.23', '+0.50', '-0.23', '+0.20', '+0.15', '+0.00', '+0.00', 0]
['-0.19', '+0.23', '+0.50', '-0.25', '+0.20', '+0.15', '+0.00', '+0.00', 0]
['-0.18', '+0.22', '+0.50', '-0.25', '+0.21', '+0.17', '+0.00', '+0.00', 2]
['-0.17', '+0.22', '+0.51', '-0.28', '+0.22', '+0.13', '+0.00', '+0.00', 3]
['-0.17', '+0.22', '+0.49', '-0.24', '+0.22', '+0.13', '+0.00', '+0.00', 2]
['-0.17', '+0.21', '+0.46', '-0.20', '+0.23', '+0.12', '+0.00', '+0.00', 2]
['-0.16', '+0.21', '+0.47', '-0.23', '+0.23', '+0.08', '+0.00', '+0.00', 3]
['-0.16', '+0.21', '+0.47', '-0.22', '+0.24', '+0.10', '+0.00', '+0.00', 2]
['-0.15', '+0.20', '+0.47', '-0.25', '+0.24', '+0.10', '+0.00', '+0.00', 0]
['-0.15', '+0.20', '+0.47', '-0.21', '+0.25', '+0.11', '+0.00', '+0.00', 2]
['-0.14', '+0.20', '+0.47', '-0.24', '+0.26', '+0.11', '+0.00', '+0.00', 0]
['-0.14', '+0.19', '+0.45', '-0.20', '+0.26', '+0.12', '+0.00', '+0.00', 2]
['-0.13', '+0.19', '+0.46', '-0.23', '+0.27', '+0.08', '+0.00', '+0.00', 3]
['-0.13', '+0.19', '+0.46', '-0.21', '+0.27', '+0.09', '+0.00', '+0.00', 2]
['-0.12', '+0.18', '+0.46', '-0.24', '+0.27', '+0.09', '+0.00', '+0.00', 0]
['-0.12', '+0.18', '+0.46', '-0.22', '+0.28', '+0.11', '+0.00', '+0.00', 2]
['-0.11', '+0.18', '+0.44', '-0.21', '+0.29', '+0.11', '+0.00', '+0.00', 2]
['-0.11', '+0.17', '+0.45', '-0.24', '+0.29', '+0.07', '+0.00', '+0.00', 3]
['-0.11', '+0.17', '+0.41', '-0.20', '+0.29', '+0.06', '+0.00', '+0.00', 2]
['-0.10', '+0.17', '+0.41', '-0.23', '+0.30', '+0.06', '+0.00', '+0.00', 0]
['-0.10', '+0.16', '+0.38', '-0.20', '+0.30', '+0.06', '+0.00', '+0.00', 2]
['-0.09', '+0.16', '+0.38', '-0.22', '+0.30', '+0.06', '+0.00', '+0.00', 0]
['-0.09', '+0.16', '+0.36', '-0.22', '+0.30', '+0.05', '+0.00', '+0.00', 2]
['-0.09', '+0.15', '+0.35', '-0.20', '+0.31', '+0.07', '+0.00', '+0.00', 2]
['-0.08', '+0.15', '+0.36', '-0.22', '+0.31', '+0.04', '+0.00', '+0.00', 3]
['-0.08', '+0.15', '+0.36', '-0.21', '+0.31', '+0.05', '+0.00', '+0.00', 2]
['-0.08', '+0.15', '+0.35', '-0.18', '+0.32', '+0.07', '+0.00', '+0.00', 2]
['-0.07', '+0.14', '+0.36', '-0.21', '+0.32', '+0.04', '+0.00', '+0.00', 3]
['-0.07', '+0.14', '+0.32', '-0.19', '+0.32', '+0.03', '+0.00', '+0.00', 2]
['-0.07', '+0.14', '+0.32', '-0.22', '+0.32', '+0.03', '+0.00', '+0.00', 0]
['-0.06', '+0.13', '+0.30', '-0.20', '+0.32', '+0.02', '+0.00', '+0.00', 2]
['-0.06', '+0.13', '+0.31', '-0.22', '+0.32', '-0.02', '+0.00', '+0.00', 3]
['-0.06', '+0.13', '+0.30', '-0.21', '+0.32', '-0.02', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.29', '-0.20', '+0.32', '-0.00', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.29', '-0.19', '+0.32', '+0.01', '+0.00', '+0.00', 2]
['-0.05', '+0.12', '+0.29', '-0.22', '+0.32', '+0.01', '+0.00', '+0.00', 0]
['-0.04', '+0.11', '+0.28', '-0.22', '+0.32', '+0.01', '+0.00', '+0.00', 2]
['-0.04', '+0.11', '+0.23', '-0.18', '+0.32', '-0.00', '+0.00', '+0.00', 2]
['-0.04', '+0.11', '+0.25', '-0.21', '+0.32', '-0.05', '+0.00', '+0.00', 3]
['-0.04', '+0.11', '+0.22', '-0.17', '+0.32', '-0.04', '+0.00', '+0.00', 2]
['-0.04', '+0.10', '+0.22', '-0.20', '+0.31', '-0.04', '+0.00', '+0.00', 0]
['-0.03', '+0.10', '+0.20', '-0.19', '+0.31', '-0.05', '+0.00', '+0.00', 2]
['-0.03', '+0.10', '+0.18', '-0.17', '+0.31', '-0.05', '+0.00', '+0.00', 2]
['-0.03', '+0.09', '+0.18', '-0.20', '+0.31', '-0.05', '+0.00', '+0.00', 0]
['-0.03', '+0.09', '+0.15', '-0.18', '+0.30', '-0.05', '+0.00', '+0.00', 2]
['-0.03', '+0.09', '+0.15', '-0.17', '+0.30', '-0.03', '+0.00', '+0.00', 2]
['-0.03', '+0.09', '+0.16', '-0.20', '+0.30', '-0.08', '+0.00', '+0.00', 3]
['-0.02', '+0.08', '+0.15', '-0.18', '+0.30', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.08', '+0.13', '-0.17', '+0.29', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.08', '+0.10', '-0.17', '+0.29', '-0.08', '+0.00', '+0.00', 2]
['-0.02', '+0.08', '+0.08', '-0.15', '+0.28', '-0.09', '+0.00', '+0.00', 2]
['-0.02', '+0.07', '+0.08', '-0.18', '+0.28', '-0.09', '+0.00', '+0.00', 0]
['-0.02', '+0.07', '+0.08', '-0.18', '+0.28', '-0.08', '+0.00', '+0.00', 2]
['-0.02', '+0.07', '+0.06', '-0.18', '+0.27', '-0.09', '+0.00', '+0.00', 2]
['-0.02', '+0.07', '+0.04', '-0.17', '+0.27', '-0.09', '+0.00', '+0.00', 2]
['-0.02', '+0.06', '+0.03', '-0.13', '+0.26', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.06', '+0.03', '-0.16', '+0.26', '-0.07', '+0.00', '+0.00', 0]
['-0.02', '+0.06', '+0.02', '-0.15', '+0.26', '-0.07', '+0.00', '+0.00', 2]
['-0.02', '+0.06', '+0.03', '-0.17', '+0.25', '-0.12', '+0.00', '+0.00', 3]
['-0.02', '+0.05', '+0.02', '-0.14', '+0.24', '-0.11', '+0.00', '+0.00', 2]
['-0.02', '+0.05', '+0.02', '-0.16', '+0.24', '-0.11', '+0.00', '+0.00', 0]
['-0.02', '+0.05', '+0.01', '-0.14', '+0.23', '-0.09', '+0.00', '+0.00', 2]
['-0.02', '+0.05', '+0.01', '-0.17', '+0.23', '-0.09', '+0.00', '+0.00', 0]
['-0.02', '+0.04', '-0.01', '-0.15', '+0.22', '-0.10', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.01', '-0.16', '+0.22', '-0.09', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.03', '-0.15', '+0.22', '-0.10', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.03', '-0.14', '+0.21', '-0.09', '+0.00', '+0.00', 2]
['-0.02', '+0.04', '-0.05', '-0.14', '+0.21', '-0.10', '+0.00', '+0.00', 2]
['-0.02', '+0.03', '-0.08', '-0.12', '+0.20', '-0.12', '+0.00', '+0.00', 2]
['-0.02', '+0.03', '-0.08', '-0.15', '+0.19', '-0.12', '+0.00', '+0.00', 0]
['-0.02', '+0.03', '-0.10', '-0.14', '+0.19', '-0.12', '+0.00', '+0.00', 2]
['-0.02', '+0.03', '-0.09', '-0.11', '+0.18', '-0.11', '+0.00', '+0.00', 2]
['-0.02', '+0.03', '-0.09', '-0.14', '+0.18', '-0.11', '+0.00', '+0.00', 0]
['-0.02', '+0.02', '-0.09', '-0.12', '+0.17', '-0.09', '+0.00', '+0.00', 2]
['-0.03', '+0.02', '-0.10', '-0.10', '+0.17', '-0.08', '+0.00', '+0.00', 2]
['-0.03', '+0.02', '-0.09', '-0.13', '+0.16', '-0.11', '+0.00', '+0.00', 3]
['-0.03', '+0.02', '-0.10', '-0.11', '+0.16', '-0.12', '+0.00', '+0.00', 2]
['-0.03', '+0.02', '-0.12', '-0.10', '+0.15', '-0.12', '+0.00', '+0.00', 2]
['-0.03', '+0.02', '-0.12', '-0.12', '+0.15', '-0.12', '+0.00', '+0.00', 0]
['-0.03', '+0.01', '-0.13', '-0.12', '+0.14', '-0.13', '+0.00', '+0.00', 2]
['-0.03', '+0.01', '-0.15', '-0.08', '+0.13', '-0.13', '+0.00', '+0.00', 2]
['-0.03', '+0.01', '-0.15', '-0.10', '+0.13', '-0.13', '+0.00', '+0.00', 0]
['-0.04', '+0.01', '-0.17', '-0.06', '+0.12', '-0.14', '+0.00', '+0.00', 2]
['-0.04', '+0.01', '-0.17', '-0.09', '+0.11', '-0.14', '+0.00', '+0.00', 0]
['-0.04', '+0.01', '-0.16', '-0.09', '+0.09', '-0.36', '+0.00', '+1.00', 0]
['-0.04', '+0.01', '-0.16', '-0.11', '+0.07', '-0.43', '+0.00', '+1.00', 0]
['-0.04', '+0.00', '-0.16', '-0.08', '+0.05', '-0.42', '+0.00', '+1.00', 2]
['-0.05', '+0.00', '-0.16', '-0.10', '+0.03', '-0.42', '+0.00', '+0.00', 0]
['-0.05', '+0.00', '-0.16', '-0.13', '+0.01', '-0.39', '+0.00', '+0.00', 1]
['-0.05', '-0.00', '-0.18', '-0.16', '-0.01', '-0.35', '+1.00', '+0.00', 1]
['-0.05', '-0.00', '-0.16', '-0.09', '-0.02', '-0.30', '+1.00', '+1.00', 2]
['-0.05', '-0.00', '-0.15', '-0.07', '-0.03', '-0.25', '+1.00', '+1.00', 0]
['-0.05', '-0.00', '-0.14', '-0.05', '-0.04', '-0.18', '+1.00', '+1.00', 0]
['-0.06', '-0.00', '-0.13', '-0.03', '-0.05', '-0.11', '+1.00', '+1.00', 0]
