['+0.01', '+0.93', '+0.40', '-0.39', '-0.01', '-0.05', '+0.00', '+0.00', 1]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '-0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '+0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '-0.00', '-0.10', '-0.00', '+0.00', '+1.00', 0]
['+0.21', '-0.01', '+0.00', '+0.00', '-0.10', '+0.00', '+0.00', '+1.00', 0]
['+0.01', '+0.93', '+0.60', '-0.22', '-0.01', '-0.10', '+0.00', '+0.00', 1]
['+0.02', '+0.93', '+0.59', '-0.25', '-0.01', '-0.06', '+0.00', '+0.00', 1]
['+0.02', '+0.93', '+0.58', '-0.27', '-0.02', '-0.01', '+0.00', '+0.00', 1]
['+0.03', '+0.92', '+0.57', '-0.30', '-0.01', '+0.03', '+0.00', '+0.00', 1]
['+0.04', '+0.92', '+0.56', '-0.33', '-0.01', '+0.07', '+0.00', '+0.00', 1]
['+0.04', '+0.91', '+0.55', '-0.35', '-0.01', '+0.11', '+0.00', '+0.00', 1]
['+0.05', '+0.91', '+0.54', '-0.38', '+0.00', '+0.14', '+0.00', '+0.00', 1]
['+0.05', '+0.90', '+0.53', '-0.41', '+0.01', '+0.19', '+0.00', '+0.00', 1]
['+0.06', '+0.89', '+0.53', '-0.43', '+0.02', '+0.19', '+0.00', '+0.00', 0]
['+0.06', '+0.89', '+0.53', '-0.46', '+0.03', '+0.19', '+0.00', '+0.00', 0]
['+0.07', '+0.88', '+0.53', '-0.49', '+0.04', '+0.19', '+0.00', '+0.00', 0]
['+0.07', '+0.87', '+0.53', '-0.51', '+0.05', '+0.19', '+0.00', '+0.00', 0]
['+0.08', '+0.86', '+0.53', '-0.54', '+0.06', '+0.19', '+0.00', '+0.00', 0]
['+0.08', '+0.86', '+0.53', '-0.57', '+0.07', '+0.19', '+0.00', '+0.00', 0]
['+0.09', '+0.85', '+0.53', '-0.59', '+0.08', '+0.19', '+0.00', '+0.00', 0]
['+0.10', '+0.84', '+0.53', '-0.62', '+0.09', '+0.19', '+0.00', '+0.00', 0]
['+0.10', '+0.83', '+0.53', '-0.65', '+0.09', '+0.19', '+0.00', '+0.00', 0]
['+0.11', '+0.82', '+0.53', '-0.67', '+0.10', '+0.19', '+0.00', '+0.00', 0]
['+0.11', '+0.81', '+0.53', '-0.70', '+0.11', '+0.19', '+0.00', '+0.00', 0]
['+0.12', '+0.80', '+0.53', '-0.73', '+0.12', '+0.19', '+0.00', '+0.00', 0]
['+0.12', '+0.78', '+0.53', '-0.75', '+0.13', '+0.19', '+0.00', '+0.00', 0]
['+0.13', '+0.77', '+0.54', '-0.78', '+0.14', '+0.15', '+0.00', '+0.00', 3]
['+0.13', '+0.76', '+0.54', '-0.81', '+0.15', '+0.15', '+0.00', '+0.00', 0]
['+0.14', '+0.75', '+0.55', '-0.79', '+0.15', '+0.16', '+0.00', '+0.00', 2]
['+0.14', '+0.74', '+0.53', '-0.76', '+0.16', '+0.15', '+0.00', '+0.00', 2]
['+0.15', '+0.73', '+0.54', '-0.76', '+0.17', '+0.17', '+0.00', '+0.00', 2]
['+0.16', '+0.71', '+0.55', '-0.78', '+0.18', '+0.13', '+0.00', '+0.00', 3]
['+0.16', '+0.70', '+0.55', '-0.78', '+0.18', '+0.14', '+0.00', '+0.00', 2]
['+0.17', '+0.69', '+0.53', '-0.77', '+0.19', '+0.13', '+0.00', '+0.00', 2]
['+0.17', '+0.68', '+0.50', '-0.75', '+0.20', '+0.12', '+0.00', '+0.00', 2]
['+0.18', '+0.67', '+0.47', '-0.72', '+0.20', '+0.11', '+0.00', '+0.00', 2]
['+0.18', '+0.66', '+0.45', '-0.71', '+0.21', '+0.09', '+0.00', '+0.00', 2]
['+0.18', '+0.65', '+0.43', '-0.70', '+0.21', '+0.09', '+0.00', '+0.00', 2]
['+0.19', '+0.64', '+0.42', '-0.70', '+0.22', '+0.08', '+0.00', '+0.00', 2]
['+0.19', '+0.63', '+0.41', '-0.67', '+0.22', '+0.09', '+0.00', '+0.00', 2]
['+0.20', '+0.62', '+0.39', '-0.64', '+0.23', '+0.10', '+0.00', '+0.00', 2]
['+0.20', '+0.61', '+0.39', '-0.63', '+0.23', '+0.11', '+0.00', '+0.00', 2]
['+0.20', '+0.60', '+0.37', '-0.63', '+0.24', '+0.10', '+0.00', '+0.00', 2]
['+0.21', '+0.59', '+0.36', '-0.59', '+0.24', '+0.11', '+0.00', '+0.00', 2]
['+0.21', '+0.58', '+0.35', '-0.56', '+0.25', '+0.12', '+0.00', '+0.00', 2]
['+0.22', '+0.57', '+0.35', '-0.58', '+0.25', '+0.12', '+0.00', '+0.00', 0]
['+0.22', '+0.56', '+0.33', '-0.58', '+0.26', '+0.12', '+0.00', '+0.00', 2]
['+0.22', '+0.56', '+0.31', '-0.58', '+0.26', '+0.11', '+0.00', '+0.00', 2]
['+0.23', '+0.55', '+0.31', '-0.56', '+0.27', '+0.12', '+0.00', '+0.00', 2]
['+0.23', '+0.54', '+0.31', '-0.54', '+0.28', '+0.14', '+0.00', '+0.00', 2]
['+0.23', '+0.53', '+0.32', '-0.57', '+0.28', '+0.09', '+0.00', '+0.00', 3]
['+0.23', '+0.52', '+0.30', '-0.56', '+0.29', '+0.08', '+0.00', '+0.00', 2]
['+0.24', '+0.51', '+0.28', '-0.54', '+0.29', '+0.08', '+0.00', '+0.00', 2]
['+0.24', '+0.51', '+0.25', '-0.53', '+0.29', '+0.07', '+0.00', '+0.00', 2]
['+0.24', '+0.50', '+0.23', '-0.50', '+0.30', '+0.07', '+0.00', '+0.00', 2]
['+0.24', '+0.49', '+0.21', '-0.50', '+0.30', '+0.07', '+0.00', '+0.00', 2]
['+0.25', '+0.48', '+0.19', '-0.48', '+0.30', '+0.07', '+0.00', '+0.00', 2]
['+0.25', '+0.48', '+0.20', '-0.50', '+0.30', '+0.02', '+0.00', '+0.00', 3]
['+0.25', '+0.47', '+0.18', '-0.49', '+0.31', '+0.02', '+0.00', '+0.00', 2]
['+0.25', '+0.46', '+0.15', '-0.48', '+0.31', '+0.01', '+0.00', '+0.00', 2]
['+0.25', '+0.46', '+0.13', '-0.44', '+0.31', '+0.02', '+0.00', '+0.00', 2]
['+0.25', '+0.45', '+0.12', '-0.42', '+0.31', '+0.03', '+0.00', '+0.00', 2]
['+0.26', '+0.44', '+0.13', '-0.44', '+0.31', '-0.01', '+0.00', '+0.00', 3]
['+0.26', '+0.44', '+0.12', '-0.40', '+0.31', '+0.00', '+0.00', '+0.00', 2]
['+0.26', '+0.43', '+0.09', '-0.38', '+0.31', '+0.00', '+0.00', '+0.00', 2]
['+0.26', '+0.43', '+0.09', '-0.40', '+0.31', '+0.00', '+0.00', '+0.00', 0]
['+0.26', '+0.42', '+0.06', '-0.40', '+0.31', '-0.01', '+0.00', '+0.00', 2]
['+0.26', '+0.41', '+0.02', '-0.36', '+0.31', '-0.02', '+0.00', '+0.00', 2]
['+0.26', '+0.41', '+0.03', '-0.39', '+0.30', '-0.07', '+0.00', '+0.00', 3]
['+0.26', '+0.40', '+0.00', '-0.35', '+0.30', '-0.06', '+0.00', '+0.00', 2]
['+0.26', '+0.40', '+0.00', '-0.37', '+0.30', '-0.06', '+0.00', '+0.00', 0]
['+0.26', '+0.39', '-0.03', '-0.35', '+0.29', '-0.07', '+0.00', '+0.00', 2]
['+0.26', '+0.39', '-0.03', '-0.37', '+0.29', '-0.07', '+0.00', '+0.00', 0]
['+0.26', '+0.38', '-0.06', '-0.35', '+0.29', '-0.08', '+0.00', '+0.00', 2]
['+0.26', '+0.38', '-0.07', '-0.35', '+0.28', '-0.08', '+0.00', '+0.00', 2]
['+0.26', '+0.37', '-0.09', '-0.35', '+0.28', '-0.08', '+0.00', '+0.00', 2]
['+0.26', '+0.37', '-0.11', '-0.35', '+0.27', '-0.09', '+0.00', '+0.00', 2]
['+0.25', '+0.36', '-0.12', '-0.34', '+0.27', '-0.09', '+0.00', '+0.00', 2]
['+0.25', '+0.36', '-0.13', '-0.31', '+0.26', '-0.08', '+0.00', '+0.00', 2]
['+0.25', '+0.35', '-0.12', '-0.34', '+0.26', '-0.12', '+0.00', '+0.00', 3]
['+0.25', '+0.35', '-0.15', '-0.32', '+0.25', '-0.13', '+0.00', '+0.00', 2]
['+0.25', '+0.34', '-0.15', '-0.31', '+0.25', '-0.12', '+0.00', '+0.00', 2]
['+0.25', '+0.34', '-0.17', '-0.32', '+0.24', '-0.13', '+0.00', '+0.00', 2]
['+0.25', '+0.33', '-0.17', '-0.30', '+0.23', '-0.11', '+0.00', '+0.00', 2]
['+0.24', '+0.33', '-0.18', '-0.27', '+0.23', '-0.10', '+0.00', '+0.00', 2]
['+0.24', '+0.32', '-0.18', '-0.29', '+0.22', '-0.10', '+0.00', '+0.00', 0]
['+0.24', '+0.32', '-0.18', '-0.29', '+0.22', '-0.09', '+0.00', '+0.00', 2]
['+0.24', '+0.31', '-0.20', '-0.26', '+0.22', '-0.10', '+0.00', '+0.00', 2]
['+0.24', '+0.31', '-0.19', '-0.29', '+0.21', '-0.14', '+0.00', '+0.00', 3]
['+0.23', '+0.31', '-0.19', '-0.27', '+0.20', '-0.13', '+0.00', '+0.00', 2]
['+0.23', '+0.30', '-0.19', '-0.30', '+0.20', '-0.13', '+0.00', '+0.00', 0]
['+0.23', '+0.30', '-0.22', '-0.28', '+0.19', '-0.14', '+0.00', '+0.00', 2]
['+0.23', '+0.29', '-0.25', '-0.28', '+0.18', '-0.16', '+0.00', '+0.00', 2]
['+0.22', '+0.29', '-0.26', '-0.27', '+0.17', '-0.16', '+0.00', '+0.00', 2]
['+0.22', '+0.29', '-0.27', '-0.25', '+0.16', '-0.16', '+0.00', '+0.00', 2]
['+0.22', '+0.28', '-0.27', '-0.28', '+0.16', '-0.16', '+0.00', '+0.00', 0]
['+0.22', '+0.28', '-0.30', '-0.26', '+0.15', '-0.17', '+0.00', '+0.00', 2]
['+0.21', '+0.27', '-0.30', '-0.28', '+0.14', '-0.17', '+0.00', '+0.00', 0]
['+0.21', '+0.27', '-0.32', '-0.26', '+0.13', '-0.18', '+0.00', '+0.00', 2]
['+0.21', '+0.27', '-0.30', '-0.26', '+0.12', '-0.16', '+0.00', '+0.00', 2]
['+0.20', '+0.26', '-0.32', '-0.24', '+0.11', '-0.17', '+0.00', '+0.00', 2]
['+0.20', '+0.26', '-0.32', '-0.27', '+0.11', '-0.17', '+0.00', '+0.00', 0]
['+0.20', '+0.25', '-0.31', '-0.25', '+0.10', '-0.16', '+0.00', '+0.00', 2]
['+0.19', '+0.25', '-0.33', '-0.23', '+0.09', '-0.17', '+0.00', '+0.00', 2]
['+0.19', '+0.25', '-0.33', '-0.26', '+0.08', '-0.17', '+0.00', '+0.00', 0]
['+0.19', '+0.24', '-0.33', '-0.22', '+0.07', '-0.17', '+0.00', '+0.00', 2]
['+0.18', '+0.24', '-0.33', '-0.25', '+0.06', '-0.17', '+0.00', '+0.00', 0]
['+0.18', '+0.24', '-0.32', '-0.22', '+0.06', '-0.15', '+0.00', '+0.00', 2]
['+0.18', '+0.23', '-0.32', '-0.25', '+0.05', '-0.15', '+0.00', '+0.00', 0]
['+0.17', '+0.23', '-0.33', '-0.25', '+0.04', '-0.16', '+0.00', '+0.00', 2]
['+0.17', '+0.23', '-0.33', '-0.22', '+0.03', '-0.15', '+0.00', '+0.00', 2]
['+0.17', '+0.22', '-0.33', '-0.25', '+0.03', '-0.15', '+0.00', '+0.00', 0]
['+0.16', '+0.22', '-0.31', '-0.23', '+0.02', '-0.13', '+0.00', '+0.00', 2]
['+0.16', '+0.21', '-0.31', '-0.25', '+0.01', '-0.13', '+0.00', '+0.00', 0]
['+0.16', '+0.21', '-0.32', '-0.26', '+0.01', '-0.14', '+0.00', '+0.00', 2]
['+0.15', '+0.21', '-0.31', '-0.25', '-0.00', '-0.13', '+0.00', '+0.00', 2]
['+0.15', '+0.20', '-0.33', '-0.25', '-0.01', '-0.14', '+0.00', '+0.00', 2]
['+0.15', '+0.20', '-0.34', '-0.23', '-0.02', '-0.16', '+0.00', '+0.00', 2]
['+0.14', '+0.20', '-0.35', '-0.19', '-0.02', '-0.17', '+0.00', '+0.00', 2]
['+0.14', '+0.19', '-0.35', '-0.22', '-0.03', '-0.17', '+0.00', '+0.00', 0]
['+0.14', '+0.19', '-0.33', '-0.22', '-0.04', '-0.15', '+0.00', '+0.00', 2]
['+0.13', '+0.19', '-0.34', '-0.18', '-0.05', '-0.16', '+0.00', '+0.00', 2]
['+0.13', '+0.18', '-0.35', '-0.21', '-0.05', '-0.12', '+0.00', '+0.00', 1]
['+0.13', '+0.18', '-0.35', '-0.23', '-0.06', '-0.12', '+0.00', '+0.00', 0]
['+0.12', '+0.18', '-0.36', '-0.23', '-0.07', '-0.13', '+0.00', '+0.00', 2]
['+0.12', '+0.17', '-0.35', '-0.23', '-0.07', '-0.13', '+0.00', '+0.00', 2]
['+0.11', '+0.17', '-0.37', '-0.23', '-0.08', '-0.14', '+0.00', '+0.00', 2]
['+0.11', '+0.17', '-0.36', '-0.23', '-0.09', '-0.14', '+0.00', '+0.00', 2]
['+0.11', '+0.16', '-0.34', '-0.19', '-0.09', '-0.13', '+0.00', '+0.00', 2]
['+0.10', '+0.16', '-0.34', '-0.21', '-0.10', '-0.13', '+0.00', '+0.00', 0]
['+0.10', '+0.16', '-0.33', '-0.21', '-0.11', '-0.13', '+0.00', '+0.00', 2]
['+0.10', '+0.16', '-0.33', '-0.18', '-0.11', '-0.13', '+0.00', '+0.00', 2]
['+0.09', '+0.15', '-0.33', '-0.21', '-0.12', '-0.13', '+0.00', '+0.00', 0]
['+0.09', '+0.15', '-0.32', '-0.18', '-0.13', '-0.13', '+0.00', '+0.00', 2]
['+0.09', '+0.15', '-0.33', '-0.21', '-0.13', '-0.09', '+0.00', '+0.00', 1]
['+0.08', '+0.14', '-0.33', '-0.18', '-0.14', '-0.10', '+0.00', '+0.00', 2]
['+0.08', '+0.14', '-0.33', '-0.21', '-0.14', '-0.10', '+0.00', '+0.00', 0]
['+0.08', '+0.14', '-0.31', '-0.19', '-0.14', '-0.09', '+0.00', '+0.00', 2]
['+0.07', '+0.13', '-0.31', '-0.21', '-0.15', '-0.09', '+0.00', '+0.00', 0]
['+0.07', '+0.13', '-0.29', '-0.18', '-0.15', '-0.08', '+0.00', '+0.00', 2]
['+0.07', '+0.13', '-0.29', '-0.20', '-0.16', '-0.08', '+0.00', '+0.00', 0]
['+0.07', '+0.13', '-0.26', '-0.19', '-0.16', '-0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.12', '-0.25', '-0.16', '-0.16', '-0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.12', '-0.25', '-0.19', '-0.17', '-0.07', '+0.00', '+0.00', 0]
['+0.06', '+0.12', '-0.24', '-0.16', '-0.17', '-0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.12', '-0.25', '-0.19', '-0.17', '-0.04', '+0.00', '+0.00', 1]
['+0.05', '+0.11', '-0.25', '-0.19', '-0.18', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.11', '-0.22', '-0.15', '-0.18', '-0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.11', '-0.22', '-0.18', '-0.18', '-0.03', '+0.00', '+0.00', 0]
['+0.05', '+0.10', '-0.22', '-0.20', '-0.18', '-0.03', '+0.00', '+0.00', 0]
['+0.04', '+0.10', '-0.20', '-0.17', '-0.18', '-0.03', '+0.00', '+0.00', 2]
['+0.04', '+0.10', '-0.20', '-0.20', '-0.18', '-0.03', '+0.00', '+0.00', 0]
['+0.04', '+0.10', '-0.20', '-0.17', '-0.19', '-0.04', '+0.00', '+0.00', 2]
['+0.04', '+0.09', '-0.20', '-0.20', '-0.19', '-0.04', '+0.00', '+0.00', 0]
['+0.04', '+0.09', '-0.19', '-0.17', '-0.19', '-0.05', '+0.00', '+0.00', 2]
['+0.03', '+0.09', '-0.20', '-0.20', '-0.19', '-0.01', '+0.00', '+0.00', 1]
['+0.03', '+0.09', '-0.19', '-0.17', '-0.19', '-0.01', '+0.00', '+0.00', 2]
['+0.03', '+0.08', '-0.18', '-0.15', '-0.19', '-0.01', '+0.00', '+0.00', 2]
['+0.03', '+0.08', '-0.18', '-0.18', '-0.19', '-0.01', '+0.00', '+0.00', 0]
['+0.03', '+0.08', '-0.16', '-0.14', '-0.19', '-0.01', '+0.00', '+0.00', 2]
['+0.03', '+0.08', '-0.16', '-0.16', '-0.19', '-0.01', '+0.00', '+0.00', 0]
['+0.02', '+0.07', '-0.16', '-0.14', '-0.20', '-0.03', '+0.00', '+0.00', 2]
['+0.02', '+0.07', '-0.17', '-0.16', '-0.20', '+0.01', '+0.00', '+0.00', 1]
['+0.02', '+0.07', '-0.15', '-0.15', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['+0.02', '+0.07', '-0.15', '-0.17', '-0.19', '+0.02', '+0.00', '+0.00', 0]
['+0.02', '+0.06', '-0.15', '-0.17', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['+0.02', '+0.06', '-0.14', '-0.12', '-0.19', '+0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.06', '-0.14', '-0.15', '-0.19', '+0.00', '+0.00', '+0.00', 0]
['+0.01', '+0.06', '-0.14', '-0.18', '-0.19', '+0.00', '+0.00', '+0.00', 0]
['+0.01', '+0.06', '-0.13', '-0.17', '-0.19', '+0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.05', '-0.14', '-0.17', '-0.19', '-0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.05', '-0.10', '-0.14', '-0.19', '+0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.05', '-0.10', '-0.17', '-0.19', '+0.00', '+0.00', '+0.00', 0]
['+0.01', '+0.05', '-0.08', '-0.16', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['+0.01', '+0.04', '-0.07', '-0.16', '-0.19', '+0.01', '+0.00', '+0.00', 2]
['+0.01', '+0.04', '-0.08', '-0.15', '-0.19', '-0.00', '+0.00', '+0.00', 2]
['+0.01', '+0.04', '-0.07', '-0.13', '-0.19', '-0.00', '+0.00', '+0.00', 2]
['+0.00', '+0.04', '-0.08', '-0.16', '-0.19', '+0.03', '+0.00', '+0.00', 1]
['+0.00', '+0.03', '-0.07', '-0.16', '-0.19', '+0.03', '+0.00', '+0.00', 2]
['+0.00', '+0.03', '-0.06', '-0.13', '-0.19', '+0.03', '+0.00', '+0.00', 2]
['+0.00', '+0.03', '-0.06', '-0.13', '-0.19', '+0.02', '+0.00', '+0.00', 2]
['+0.00', '+0.03', '-0.05', '-0.12', '-0.18', '+0.02', '+0.00', '+0.00', 2]
['+0.00', '+0.03', '-0.06', '-0.14', '-0.18', '+0.07', '+0.00', '+0.00', 1]
['+0.00', '+0.02', '-0.04', '-0.13', '-0.18', '+0.08', '+0.00', '+0.00', 2]
['+0.00', '+0.02', '-0.03', '-0.11', '-0.17', '+0.08', '+0.00', '+0.00', 2]
['+0.00', '+0.02', '-0.03', '-0.13', '-0.17', '+0.08', '+0.00', '+0.00', 0]
