['+0.01', '+0.95', '+0.73', '+0.32', '-0.01', '-0.13', '+0.00', '+0.00', 1]
['+0.01', '+0.15', '+0.22', '-0.22', '+0.14', '+0.06', '+0.00', '+0.00', 2]
['+0.02', '+0.15', '+0.22', '-0.25', '+0.14', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.14', '+0.22', '-0.25', '+0.15', '+0.07', '+0.00', '+0.00', 2]
['+0.02', '+0.14', '+0.21', '-0.21', '+0.15', '+0.07', '+0.00', '+0.00', 2]
['+0.02', '+0.14', '+0.21', '-0.24', '+0.15', '+0.07', '+0.00', '+0.00', 0]
['+0.02', '+0.13', '+0.18', '-0.24', '+0.15', '+0.05', '+0.00', '+0.00', 2]
['+0.03', '+0.13', '+0.17', '-0.23', '+0.16', '+0.05', '+0.00', '+0.00', 2]
['+0.03', '+0.13', '+0.17', '-0.22', '+0.16', '+0.06', '+0.00', '+0.00', 2]
['+0.03', '+0.12', '+0.17', '-0.21', '+0.16', '+0.06', '+0.00', '+0.00', 2]
['+0.03', '+0.12', '+0.16', '-0.19', '+0.17', '+0.06', '+0.00', '+0.00', 2]
['+0.03', '+0.12', '+0.17', '-0.22', '+0.17', '+0.01', '+0.00', '+0.00', 3]
['+0.03', '+0.12', '+0.16', '-0.18', '+0.17', '+0.02', '+0.00', '+0.00', 2]
['+0.04', '+0.11', '+0.16', '-0.21', '+0.17', '+0.02', '+0.00', '+0.00', 0]
['+0.04', '+0.11', '+0.16', '-0.21', '+0.17', '+0.02', '+0.00', '+0.00', 2]
['+0.04', '+0.11', '+0.16', '-0.20', '+0.17', '+0.04', '+0.00', '+0.00', 2]
['+0.04', '+0.10', '+0.15', '-0.17', '+0.17', '+0.03', '+0.00', '+0.00', 2]
['+0.04', '+0.10', '+0.15', '-0.20', '+0.17', '+0.03', '+0.00', '+0.00', 0]
['+0.04', '+0.10', '+0.13', '-0.16', '+0.18', '+0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.10', '+0.13', '-0.19', '+0.18', '+0.04', '+0.00', '+0.00', 0]
['+0.05', '+0.09', '+0.14', '-0.18', '+0.18', '+0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.09', '+0.15', '-0.20', '+0.18', '+0.01', '+0.00', '+0.00', 3]
['+0.05', '+0.09', '+0.12', '-0.18', '+0.18', '+0.00', '+0.00', '+0.00', 2]
['+0.05', '+0.08', '+0.12', '-0.17', '+0.18', '+0.01', '+0.00', '+0.00', 2]
['+0.05', '+0.08', '+0.12', '-0.16', '+0.18', '+0.02', '+0.00', '+0.00', 2]
['+0.05', '+0.08', '+0.11', '-0.12', '+0.18', '+0.03', '+0.00', '+0.00', 2]
['+0.05', '+0.08', '+0.13', '-0.14', '+0.18', '-0.02', '+0.00', '+0.00', 3]
['+0.06', '+0.08', '+0.13', '-0.17', '+0.18', '-0.02', '+0.00', '+0.00', 0]
['+0.06', '+0.07', '+0.10', '-0.16', '+0.18', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.07', '+0.09', '-0.14', '+0.18', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.07', '+0.09', '-0.17', '+0.18', '-0.03', '+0.00', '+0.00', 0]
['+0.06', '+0.07', '+0.08', '-0.14', '+0.18', '-0.02', '+0.00', '+0.00', 2]
['+0.06', '+0.06', '+0.07', '-0.13', '+0.17', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.06', '+0.07', '-0.16', '+0.17', '-0.03', '+0.00', '+0.00', 0]
['+0.06', '+0.06', '+0.05', '-0.13', '+0.17', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.06', '+0.04', '-0.12', '+0.17', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.06', '+0.04', '-0.14', '+0.17', '-0.03', '+0.00', '+0.00', 0]
['+0.06', '+0.05', '+0.02', '-0.14', '+0.17', '-0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.05', '-0.01', '-0.12', '+0.16', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.05', '-0.01', '-0.14', '+0.16', '-0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.05', '-0.03', '-0.11', '+0.16', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.05', '-0.03', '-0.14', '+0.16', '-0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.05', '-0.03', '-0.11', '+0.15', '-0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.04', '-0.05', '-0.09', '+0.15', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.04', '-0.05', '-0.12', '+0.15', '-0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.04', '-0.06', '-0.09', '+0.14', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.04', '-0.06', '-0.11', '+0.14', '-0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.04', '-0.07', '-0.09', '+0.14', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.04', '-0.07', '-0.12', '+0.13', '-0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.03', '-0.07', '-0.09', '+0.13', '-0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.03', '-0.07', '-0.12', '+0.13', '-0.05', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.07', '-0.10', '+0.13', '-0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.07', '-0.12', '+0.13', '-0.04', '+0.00', '+0.00', 0]
['+0.05', '+0.03', '-0.09', '-0.11', '+0.12', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.03', '-0.10', '-0.09', '+0.12', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '-0.10', '-0.11', '+0.12', '-0.05', '+0.00', '+0.00', 0]
['+0.05', '+0.02', '-0.11', '-0.10', '+0.12', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '-0.12', '-0.08', '+0.11', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '-0.12', '-0.10', '+0.11', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.02', '-0.11', '-0.10', '+0.11', '-0.04', '+0.00', '+0.00', 2]
['+0.05', '+0.02', '-0.10', '-0.12', '+0.10', '-0.09', '+0.00', '+0.00', 3]
['+0.04', '+0.02', '-0.11', '-0.12', '+0.10', '-0.10', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.11', '-0.12', '+0.09', '-0.10', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.13', '-0.12', '+0.09', '-0.11', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.14', '-0.08', '+0.08', '-0.11', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.14', '-0.11', '+0.08', '-0.11', '+0.00', '+0.00', 0]
['+0.04', '+0.01', '-0.13', '-0.07', '+0.07', '-0.09', '+0.00', '+0.00', 2]
['+0.04', '+0.01', '-0.13', '-0.10', '+0.07', '-0.09', '+0.00', '+0.00', 0]
['+0.03', '+0.01', '-0.12', '-0.08', '+0.06', '-0.08', '+0.00', '+0.00', 2]
['+0.03', '+0.00', '-0.12', '-0.11', '+0.06', '-0.08', '+0.00', '+0.00', 0]
['+0.03', '+0.00', '-0.12', '-0.09', '+0.04', '-0.32', '+0.00', '+1.00', 2]
['+0.03', '+0.00', '-0.12', '-0.11', '+0.02', '-0.39', '+0.00', '+1.00', 0]
['+0.03', '-0.00', '-0.11', '-0.09', '+0.01', '-0.38', '+0.00', '+1.00', 2]
['+0.03', '-0.00', '-0.11', '-0.12', '-0.01', '-0.41', '+1.00', '+1.00', 0]
['+0.03', '-0.00', '-0.10', '-0.08', '-0.02', '-0.18', '+1.00', '+1.00', 2]
['+0.03', '-0.00', '-0.09', '-0.07', '-0.02', '-0.01', '+1.00', '+1.00', 0]
['+0.03', '-0.01', '-0.08', '-0.04', '-0.02', '+0.01', '+1.00', '+1.00', 0]
['+0.02', '-0.01', '-0.07', '-0.02', '-0.02', '+0.02', '+1.00', '+1.00', 0]
['+0.02', '-0.01', '-0.06', '+0.00', '-0.02', '+0.04', '+1.00', '+1.00', 0]
['+0.02', '-0.01', '-0.05', '+0.03', '-0.02', '+0.04', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.05', '-0.02', '+0.01', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.06', '-0.02', '-0.02', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.07', '-0.02', '-0.03', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.05', '-0.01', '+0.17', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.04', '-0.00', '+0.14', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.03', '+0.00', '+0.09', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.04', '+0.00', '+0.00', '+0.02', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.03', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.03', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.02', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.02', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.01', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.01', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '-0.00', '-0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '-0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '-0.00', '+1.00', '+1.00', 0]
['+0.02', '-0.00', '+0.00', '+0.00', '+0.00', '+0.00', '+1.00', '+1.00', 0]
['+0.00', '+0.93', '+0.20', '-0.46', '-0.00', '-0.02', '+0.00', '+0.00', 1]
['+0.01', '+0.92', '+0.19', '-0.49', '-0.00', '+0.02', '+0.00', '+0.00', 1]
['+0.01', '+0.91', '+0.18', '-0.51', '+0.00', '+0.06', '+0.00', '+0.00', 1]
['+0.01', '+0.90', '+0.18', '-0.54', '+0.00', '+0.06', '+0.00', '+0.00', 0]
['+0.01', '+0.90', '+0.18', '-0.57', '+0.01', '+0.06', '+0.00', '+0.00', 0]
['+0.01', '+0.89', '+0.18', '-0.59', '+0.01', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.88', '+0.18', '-0.62', '+0.01', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.87', '+0.18', '-0.65', '+0.02', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.86', '+0.18', '-0.67', '+0.02', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.85', '+0.18', '-0.70', '+0.02', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.84', '+0.18', '-0.73', '+0.03', '+0.06', '+0.00', '+0.00', 0]
['+0.02', '+0.82', '+0.18', '-0.75', '+0.03', '+0.06', '+0.00', '+0.00', 0]
['+0.03', '+0.81', '+0.18', '-0.78', '+0.03', '+0.06', '+0.00', '+0.00', 0]
['+0.03', '+0.80', '+0.18', '-0.81', '+0.04', '+0.06', '+0.00', '+0.00', 0]
['+0.03', '+0.79', '+0.18', '-0.83', '+0.04', '+0.06', '+0.00', '+0.00', 0]
['+0.03', '+0.78', '+0.18', '-0.86', '+0.04', '+0.06', '+0.00', '+0.00', 0]
['+0.03', '+0.76', '+0.19', '-0.84', '+0.05', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.75', '+0.19', '-0.86', '+0.05', '+0.08', '+0.00', '+0.00', 0]
['+0.04', '+0.74', '+0.19', '-0.86', '+0.05', '+0.08', '+0.00', '+0.00', 2]
['+0.04', '+0.72', '+0.18', '-0.85', '+0.06', '+0.07', '+0.00', '+0.00', 2]
['+0.04', '+0.71', '+0.17', '-0.85', '+0.06', '+0.06', '+0.00', '+0.00', 2]
['+0.04', '+0.70', '+0.17', '-0.84', '+0.06', '+0.06', '+0.00', '+0.00', 2]
['+0.04', '+0.69', '+0.15', '-0.85', '+0.07', '+0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.67', '+0.16', '-0.84', '+0.07', '+0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.66', '+0.16', '-0.84', '+0.07', '+0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.65', '+0.15', '-0.81', '+0.07', '+0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.64', '+0.16', '-0.78', '+0.08', '+0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.63', '+0.15', '-0.77', '+0.08', '+0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.61', '+0.14', '-0.73', '+0.09', '+0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.60', '+0.15', '-0.69', '+0.09', '+0.08', '+0.00', '+0.00', 2]
['+0.06', '+0.59', '+0.13', '-0.67', '+0.09', '+0.07', '+0.00', '+0.00', 2]
['+0.06', '+0.58', '+0.11', '-0.65', '+0.10', '+0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.57', '+0.11', '-0.68', '+0.10', '+0.06', '+0.00', '+0.00', 0]
['+0.06', '+0.56', '+0.09', '-0.64', '+0.10', '+0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.56', '+0.08', '-0.63', '+0.10', '+0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.55', '+0.07', '-0.62', '+0.11', '+0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.54', '+0.05', '-0.61', '+0.11', '+0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.53', '+0.05', '-0.57', '+0.11', '+0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.52', '+0.07', '-0.60', '+0.11', '-0.00', '+0.00', '+0.00', 3]
['+0.06', '+0.51', '+0.06', '-0.56', '+0.11', '-0.00', '+0.00', '+0.00', 2]
['+0.06', '+0.50', '+0.06', '-0.59', '+0.11', '-0.00', '+0.00', '+0.00', 0]
['+0.06', '+0.49', '+0.05', '-0.56', '+0.11', '-0.00', '+0.00', '+0.00', 2]
['+0.07', '+0.48', '+0.05', '-0.58', '+0.11', '-0.00', '+0.00', '+0.00', 0]
['+0.07', '+0.48', '+0.03', '-0.57', '+0.11', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.47', '+0.03', '-0.57', '+0.11', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.46', '+0.01', '-0.57', '+0.11', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.45', '+0.01', '-0.54', '+0.11', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.44', '+0.01', '-0.53', '+0.11', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.44', '-0.01', '-0.52', '+0.11', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.43', '-0.01', '-0.51', '+0.11', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.42', '-0.02', '-0.49', '+0.10', '-0.02', '+0.00', '+0.00', 2]
['+0.07', '+0.41', '-0.02', '-0.49', '+0.10', '-0.01', '+0.00', '+0.00', 2]
['+0.07', '+0.41', '-0.03', '-0.46', '+0.10', '-0.01', '+0.00', '+0.00', 2]
['+0.06', '+0.40', '-0.03', '-0.49', '+0.10', '-0.01', '+0.00', '+0.00', 0]
['+0.06', '+0.39', '-0.03', '-0.45', '+0.10', '-0.00', '+0.00', '+0.00', 2]
['+0.06', '+0.38', '-0.03', '-0.48', '+0.10', '-0.00', '+0.00', '+0.00', 0]
['+0.06', '+0.38', '-0.03', '-0.48', '+0.10', '-0.00', '+0.00', '+0.00', 2]
['+0.06', '+0.37', '-0.04', '-0.46', '+0.10', '-0.01', '+0.00', '+0.00', 2]
['+0.06', '+0.36', '-0.05', '-0.46', '+0.10', '-0.01', '+0.00', '+0.00', 2]
['+0.06', '+0.36', '-0.05', '-0.44', '+0.10', '-0.00', '+0.00', '+0.00', 2]
['+0.06', '+0.35', '-0.05', '-0.43', '+0.10', '-0.00', '+0.00', '+0.00', 2]
['+0.06', '+0.34', '-0.05', '-0.43', '+0.10', '+0.01', '+0.00', '+0.00', 2]
['+0.06', '+0.34', '-0.03', '-0.45', '+0.10', '-0.04', '+0.00', '+0.00', 3]
['+0.06', '+0.33', '-0.05', '-0.43', '+0.10', '-0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.33', '-0.04', '-0.39', '+0.10', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.32', '-0.04', '-0.42', '+0.09', '-0.03', '+0.00', '+0.00', 0]
['+0.06', '+0.31', '-0.05', '-0.38', '+0.09', '-0.03', '+0.00', '+0.00', 2]
['+0.06', '+0.31', '-0.07', '-0.37', '+0.09', '-0.04', '+0.00', '+0.00', 2]
['+0.06', '+0.30', '-0.07', '-0.40', '+0.09', '-0.04', '+0.00', '+0.00', 0]
['+0.06', '+0.30', '-0.09', '-0.38', '+0.09', '-0.05', '+0.00', '+0.00', 2]
['+0.06', '+0.29', '-0.10', '-0.34', '+0.08', '-0.06', '+0.00', '+0.00', 2]
['+0.06', '+0.29', '-0.10', '-0.37', '+0.08', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.28', '-0.10', '-0.35', '+0.08', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.27', '-0.11', '-0.35', '+0.08', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.27', '-0.13', '-0.34', '+0.07', '-0.07', '+0.00', '+0.00', 2]
['+0.05', '+0.26', '-0.12', '-0.33', '+0.07', '-0.06', '+0.00', '+0.00', 2]
['+0.05', '+0.26', '-0.12', '-0.35', '+0.07', '-0.06', '+0.00', '+0.00', 0]
['+0.05', '+0.25', '-0.11', '-0.32', '+0.06', '-0.05', '+0.00', '+0.00', 2]
['+0.05', '+0.25', '-0.11', '-0.35', '+0.06', '-0.05', '+0.00', '+0.00', 0]
